order_id,order_date,customer_id,store_id,product_id,quantity,discount,sales,profit,cost,product_name,unit_price,product_category,product_subcategory,store_region,store_city,customer_region,calculated_sales,calculated_profit
O5477,2023-07-25,C3300,S194,P298,3,5,388.7,142.4,86.42,Mattress Topper,136.38,Home,C,Midwest,Chicago,West,404.14,302.28
O5478,2022-04-16,C7979,S12,P222,2,20,173.09,34.81,86.42,Coffee Maker,108.18,Home,C,South,Dallas,East,196.36,86.67
O5479,2023-12-01,C351,S10,P360,4,5,431.74,103.34,86.42,Dish Rack,113.62,Home,A,Midwest,Chicago,West,449.48,345.32
O5480,2022-07-07,C6002,S163,P180,4,0,98.68,19,19.92,Winter Jacket,24.67,Apparel,C,South,Dallas,South,98.68,78.76
O5481,2024-03-25,C2125,S130,P73,2,10,312.1,99.7,117.995,Olive Oil,173.39,Grocery,C,East,New York,East,336.78,194.1
O5482,2022-07-07,C7213,S86,P314,3,10,353.18,82.76,100.155,Dress,130.81,Apparel,A,West,San Jose,South,382.43,253.02
O5483,2022-08-02,C4866,S56,P310,4,10,549.52,195.1,98.45,Smartphone,152.64,Electronics,B,South,Dallas,East,600.56,451.07
O5484,2023-07-11,C2940,S90,P22,2,20,281.9,93.11,117.995,Milk Carton,176.19,Grocery,C,West,San Jose,East,332.38,163.9
O5485,2022-09-30,C6218,S173,P492,2,10,273.06,95.85,98.45,Gaming Console,151.7,Electronics,A,Midwest,Chicago,East,293.4,174.61
O5486,2024-08-27,C4876,S81,P208,5,0,1008.74,355.54,130.64,Organic Rice,201.75,Grocery,B,West,San Jose,Midwest,1008.75,878.1
O5487,2023-04-28,C504,S63,P222,4,5,464.03,135.64,86.42,Coffee Maker,122.11,Home,C,East,New York,South,483.44,377.61
O5488,2022-04-09,C2826,S166,P93,4,20,592.98,215.4,117.995,Spice Mix,185.31,Grocery,A,Midwest,Chicago,Midwest,721.24,474.98
O5489,2022-05-06,C4354,S77,P140,5,20,704.53,232.55,117.995,Eggs Pack,176.13,Grocery,C,Midwest,Chicago,South,860.65,586.54
O5490,2022-06-03,C4705,S25,P277,3,10,512.03,94.18,154.76,Cap,189.64,Apparel,A,South,Dallas,South,558.92,357.27
O5491,2022-12-17,C6592,S82,P475,5,20,547.4,146.78,100.155,Cap,136.85,Apparel,B,West,San Jose,East,664.25,447.24
O5492,2022-07-23,C7997,S28,P108,1,5,177.03,64.94,117.995,Pasta Pack,186.35,Grocery,B,Midwest,Chicago,South,181.35,59.04
O5493,2023-04-09,C6223,S62,P476,3,10,454.59,136.01,117.995,Almonds,168.37,Grocery,A,South,Dallas,South,495.11,336.6
O5494,2022-07-25,C5622,S174,P129,1,0,100.13,36.4,63.73,Smartphone,100.13,Electronics,B,South,Dallas,East,100.13,36.4
O5495,2023-07-11,C6015,S92,P340,1,20,143.08,48.68,117.995,Almonds,178.85,Grocery,C,East,New York,Midwest,158.85,25.09
O5496,2022-07-22,C4091,S17,P317,5,20,602.45,217.33,96.28,Sweatpants,150.61,Apparel,A,Midwest,Chicago,,733.05,506.17
O5497,2022-01-22,C1070,S181,P452,1,10,161.19,43.37,130.91,Winter Jacket,179.1,Apparel,B,Midwest,Chicago,West,169.1,30.28
O5498,2023-08-01,C6623,S196,P341,2,5,262.54,98.34,86.42,Vacuum Cleaner,138.18,Home,B,East,New York,South,271.36,176.12
O5499,2024-03-20,C6569,S100,P478,1,10,129.38,23.19,117.995,Peanut Butter,143.76,Grocery,B,West,San Jose,South,133.76,11.38
O5500,2022-03-23,C4912,S20,P224,4,20,187.86,60.6,39.77,Jeans,58.71,Apparel,C,East,New York,Midwest,214.84,148.09
O5501,2023-04-23,C5241,S179,P16,1,20,127.79,47.67,100.155,Winter Jacket,159.74,Apparel,C,East,New York,South,139.74,27.64
O5502,2022-03-19,C7677,S115,P416,4,10,303.34,94.86,57.91,Blender,84.26,Home,C,Midwest,Chicago,Midwest,327.04,245.43
O5503,2024-04-02,C4476,S165,P303,1,5,180.86,36.24,152.23,Toaster,190.38,Home,C,West,San Jose,West,185.38,28.63
O5504,2023-02-23,C7216,S4,P358,3,10,663.45,233.64,159.19,Yogurt Cup,245.72,Grocery,C,Midwest,Chicago,South,727.16,504.26
O5505,2023-03-06,C3548,S13,P372,3,20,351.69,111.32,100.155,Winter Jacket,146.54,Apparel,B,East,New York,South,419.62,251.54
O5506,2023-04-29,C1685,S147,P433,5,5,631.56,221.06,86.42,Curtains,132.96,Home,A,East,New York,South,659.8,545.14
O5507,2024-01-20,C6929,S83,P303,5,5,944.8,221.71,152.23,Toaster,198.91,Home,C,South,Dallas,South,989.55,792.57
O5508,2024-03-20,C69,S28,P221,2,10,208.98,53.42,86.42,Toaster,116.1,Home,B,Midwest,Chicago,South,222.2,122.56
O5509,2023-02-10,C4983,S105,P42,2,20,260.92,72.12,117.995,Spice Mix,163.07,Grocery,B,South,Dallas,East,306.14,142.93
O5510,2023-09-13,C3890,S133,P165,2,0,541.74,182.38,179.68,Cookware Set,270.87,Home,B,West,San Jose,South,541.74,362.06
O5511,2024-09-25,C7923,S160,P233,3,5,526.06,191.75,117.3,Jeans,184.58,Apparel,A,West,San Jose,South,548.74,408.76
O5512,2024-05-27,C4608,S25,P350,4,10,457.23,96.67,100.155,Hoodie,127.01,Apparel,C,South,Dallas,West,498.04,357.08
O5513,2023-02-25,C1102,S14,P295,3,5,392.66,112.08,98.45,WiFi Router,137.78,Electronics,B,Midwest,Chicago,West,408.34,294.21
O5514,2023-05-28,C7681,S162,P419,4,0,500.33,154.65,86.42,Floor Lamp,125.08,Home,A,East,New York,West,500.32,413.91
O5515,2022-07-14,C5213,S170,P364,2,0,262.12,89.28,86.42,Blender,131.06,Home,B,East,New York,East,262.12,175.7
O5516,2024-03-28,C1167,S3,P164,2,10,468.01,111.16,198.25,Blender,260.01,Home,C,South,Dallas,South,510.02,269.76
O5517,2022-07-31,C2050,S146,P239,5,10,545.63,156.74,86.42,Blender,121.25,Home,A,West,San Jose,East,596.25,459.21
O5518,2024-06-05,C1226,S57,P74,4,20,875.68,277.15,187.04,Cap,273.65,Apparel,C,Midwest,Chicago,Midwest,1074.6,688.64
O5519,2022-04-26,C974,S134,P211,2,0,414.24,101.62,156.31,Bluetooth Speaker,207.12,Electronics,A,West,San Jose,South,414.24,257.93
O5520,2023-11-20,C1050,S95,P406,3,0,406.38,139.62,88.92,Winter Jacket,135.46,Apparel,C,East,New York,East,406.38,317.46
O5521,2024-04-20,C1413,S155,P152,2,20,201.4,63.12,86.42,Curtains,125.87,Home,A,East,New York,South,231.74,114.98
O5522,2022-01-17,C3890,S5,P111,3,10,321.19,60.78,96.45,Smartwatch,118.96,Electronics,C,Midwest,Chicago,South,346.88,224.74
O5523,2022-12-05,C1119,S124,P459,3,5,491.71,155.42,117.995,Yogurt Cup,172.53,Grocery,C,Midwest,Chicago,Midwest,512.59,373.72
O5524,2023-08-22,C7220,S91,P388,4,10,600.88,176.1,117.995,Spice Mix,166.91,Grocery,A,West,San Jose,West,657.64,482.88
O5525,2022-04-28,C5430,S145,P373,1,10,54.19,9.68,49.45,Formal Shirt,60.21,Apparel,C,West,San Jose,South,50.21,4.74
O5526,2023-03-22,C2639,S77,P368,4,5,32.62,7.89,6.51,T-Shirt,8.59,Apparel,C,Midwest,Chicago,Midwest,29.36,26.11
O5527,2024-03-29,C3502,S103,P37,1,20,58.04,14.81,54.04,WiFi Router,72.55,Electronics,B,West,San Jose,Midwest,52.55,4
O5528,2022-10-03,C5020,S197,P389,5,0,898.12,162.42,147.14,Formal Shirt,179.62,Apparel,C,Midwest,Chicago,Midwest,898.1,750.98
O5529,2022-06-06,C7153,S8,P467,2,0,422.51,101.35,160.58,Fruit Juice,211.25,Grocery,B,Midwest,Chicago,West,422.5,261.93
O5530,2023-04-18,C7047,S81,P95,1,20,122.63,28.23,117.995,Pasta Pack,153.29,Grocery,B,West,San Jose,West,133.29,4.63
O5531,2023-10-03,C2102,S187,P143,3,10,379.1,126.6,93.52,Gaming Console,140.41,Electronics,C,West,San Jose,Midwest,411.23,285.58
O5532,2022-11-27,C2511,S116,P270,5,0,443.48,123.58,63.98,Formal Shirt,88.7,Apparel,B,South,Dallas,South,443.5,379.5
O5533,2023-09-30,C4385,S149,P238,4,10,627.25,136.36,136.36,Wireless Earbuds,174.24,Electronics,C,East,New York,,686.96,490.89
O5534,2024-06-02,C2518,S34,P163,5,0,574.08,141.98,86.42,Floor Lamp,114.82,Home,C,East,New York,West,574.1,487.66
O5535,2022-04-27,C1322,S0,P399,2,20,245.51,85.26,100.155,Shorts,153.44,Apparel,A,Midwest,Chicago,East,286.88,145.35
O5536,2022-01-12,C869,S77,P164,2,5,592.16,215.49,198.25,Blender,311.66,Home,C,Midwest,Chicago,,618.32,393.91
O5537,2024-02-16,C2360,S34,P326,1,10,114.82,37.04,86.42,Coffee Maker,127.57,Home,C,East,New York,South,117.57,28.4
O5538,2024-01-06,C4691,S83,P112,5,10,1007.84,338.69,148.7,Pasta Pack,223.96,Grocery,C,South,Dallas,West,1109.8,859.14
O5539,2023-12-08,C4182,S77,P210,4,0,695.34,219.82,118.88,Curtains,173.83,Home,C,Midwest,Chicago,East,695.32,576.46
O5540,2022-04-23,C5317,S68,P305,1,5,116.18,22.66,98.45,Smartwatch,122.3,Electronics,B,West,San Jose,South,117.3,17.73
O5541,2022-09-11,C4662,S49,P453,4,0,277.54,86.62,47.73,Mattress Topper,69.38,Home,B,West,San Jose,West,277.52,229.81
O5542,2022-06-01,C5990,S194,P26,4,5,392.79,127.02,69.94,Cap,103.37,Apparel,C,Midwest,Chicago,West,408.48,322.85
O5543,2023-05-17,C7062,S105,P350,2,5,293.35,103.06,100.155,Hoodie,154.4,Apparel,C,South,Dallas,South,303.8,193.2
O5544,2023-02-19,C1919,S6,P403,1,20,26.56,9.05,21.88,Smartwatch,33.19,Electronics,A,East,New York,South,13.19,4.68
O5545,2022-02-05,C6472,S171,P110,5,20,70.07,22.79,11.82,WiFi Router,17.52,Electronics,A,West,San Jose,East,67.6,58.25
O5546,2022-06-11,C3259,S54,P345,3,0,404.68,145.42,86.42,Air Purifier,134.89,Home,A,East,New York,East,404.67,318.26
O5547,2023-01-02,C3051,S18,P170,4,5,161.01,43.97,30.8,Sneakers,42.37,Apparel,C,Midwest,Chicago,West,164.48,130.21
O5548,2023-12-21,C6629,S140,P457,1,5,210.41,70.82,146.94,Blender,221.48,Home,B,East,New York,,216.48,63.47
O5549,2024-04-08,C7536,S144,P43,4,20,162.96,41.59,37.93,Tablet,50.93,Electronics,A,South,Dallas,East,183.72,125.03
O5550,2024-05-07,C3993,S118,P330,1,20,12.85,2.82,12.53,WiFi Router,16.06,Electronics,A,East,New York,West,-3.94,0.32
O5551,2024-09-04,C5190,S143,P224,4,20,193.55,66.28,39.77,Jeans,60.48,Apparel,C,South,Dallas,East,221.92,153.78
O5552,2023-05-17,C5852,S188,P379,3,10,375.65,105.23,100.155,T-Shirt,139.13,Apparel,A,South,Dallas,Midwest,407.39,275.5
O5553,2023-01-04,C3684,S73,P109,4,10,623.75,198.97,117.995,Pasta Pack,173.26,Grocery,A,West,San Jose,East,683.04,505.76
O5554,2022-10-28,C7698,S136,P38,2,5,322.81,98.62,117.995,Spice Mix,169.9,Grocery,B,South,Dallas,South,334.8,204.82
O5555,2023-06-02,C7892,S3,P401,1,5,20.25,5.04,16.02,Eggs Pack,21.32,Grocery,A,South,Dallas,,16.32,4.23
O5556,2023-11-15,C2250,S81,P229,2,10,198.01,42.46,86.42,Air Purifier,110.01,Home,C,West,San Jose,,210.02,111.59
O5557,2022-04-21,C5717,S184,P489,3,0,476.87,176.4,100.155,Jeans,158.96,Apparel,C,South,Dallas,Midwest,476.88,376.72
O5558,2024-08-02,C5937,S95,P73,4,10,529.88,105.1,117.995,Olive Oil,147.19,Grocery,C,East,New York,East,578.76,411.88
O5559,2023-03-19,C2059,S82,P143,2,0,265.04,78,93.52,Gaming Console,132.52,Electronics,C,West,San Jose,South,265.04,171.52
O5560,2023-06-25,C6665,S45,P216,3,0,473.11,172.65,100.155,Winter Jacket,157.7,Apparel,C,East,New York,,473.1,372.96
O5561,2022-07-09,C4693,S149,P67,4,5,561.63,181.04,100.155,Winter Jacket,147.8,Apparel,A,East,New York,East,586.2,461.48
O5562,2023-09-06,C2857,S31,P35,2,0,242.45,69.61,86.42,Floor Lamp,121.22,Home,B,Midwest,Chicago,South,242.44,156.03
O5563,2022-06-09,C3605,S184,P486,4,0,751.64,207.88,135.94,T-Shirt,187.91,Apparel,B,South,Dallas,South,751.64,615.7
O5564,2022-12-22,C5718,S21,P44,5,20,721.08,147.2,143.47,T-Shirt,180.27,Apparel,C,East,New York,Midwest,881.35,577.61
O5565,2022-09-02,C983,S143,P168,5,5,213.02,79.22,28.17,Coffee Maker,44.85,Home,B,South,Dallas,South,219.25,184.85
O5566,2022-06-25,C5104,S123,P179,4,0,1007.08,315.04,173.01,Yogurt Cup,251.77,Grocery,A,West,San Jose,Midwest,1007.08,834.07
O5567,2023-09-30,C3624,S30,P373,5,0,304.5,57.25,49.45,Formal Shirt,60.9,Apparel,C,East,New York,West,304.5,255.05
O5568,2022-08-23,C7775,S102,P74,4,10,895.96,222.62,187.04,Cap,248.88,Apparel,C,Midwest,Chicago,South,985.52,708.92
O5569,2023-07-29,C3805,S48,P59,4,10,605.26,180.48,117.995,Yogurt Cup,168.13,Grocery,C,East,New York,East,662.52,487.26
O5570,2022-06-16,C6686,S130,P129,4,10,291.12,61.69,63.73,Smartphone,80.87,Electronics,B,East,New York,,313.48,227.39
O5571,2023-05-15,C5655,S170,P393,3,20,308.46,72.18,98.45,Bluetooth Speaker,128.53,Electronics,B,East,New York,South,365.59,210.01
O5572,2022-06-14,C5386,S156,P25,1,5,154.55,42.46,117.995,Spice Mix,162.68,Grocery,C,Midwest,Chicago,South,157.68,36.56
O5573,2022-02-12,C1130,S131,P41,1,0,53.17,19.41,33.76,Bluetooth Speaker,53.17,Electronics,C,Midwest,Chicago,South,53.17,19.41
O5574,2022-01-21,C2373,S182,P458,4,20,440.55,119.11,100.45,Smartwatch,137.67,Electronics,B,South,Dallas,South,530.68,340.1
O5575,2023-01-18,C1111,S30,P371,4,0,869.92,263.92,151.5,Vacuum Cleaner,217.48,Home,C,East,New York,Midwest,869.92,718.42
O5576,2023-08-02,C6960,S123,P393,1,0,127.69,29.24,98.45,Bluetooth Speaker,127.69,Electronics,B,West,San Jose,South,127.69,29.24
O5577,2023-03-10,C1062,S148,P161,5,0,35.5,6.35,5.83,Sweatpants,7.1,Apparel,B,East,New York,Midwest,35.5,29.67
O5578,2023-05-06,C916,S148,P202,4,20,516.03,138.44,117.995,Eggs Pack,161.26,Grocery,C,East,New York,Midwest,625.04,398.04
O5579,2022-03-09,C5620,S103,P196,1,20,97.27,17.15,100.155,Jeans,121.59,Apparel,B,West,San Jose,South,101.59,-2.89
O5580,2024-03-16,C5173,S79,P136,2,10,124.91,25.19,55.4,T-Shirt,69.39,Apparel,A,East,New York,West,128.78,69.51
O5581,2022-10-26,C6980,S90,P113,5,20,378.99,68.67,77.58,Dress,94.75,Apparel,A,West,San Jose,,453.75,301.41
O5582,2022-11-20,C872,S44,P213,3,5,382,101.42,98.45,Bluetooth Speaker,134.03,Electronics,B,Midwest,Chicago,Midwest,397.09,283.55
O5583,2024-08-21,C7962,S60,P485,1,10,116.39,27.79,98.45,Smartwatch,129.32,Electronics,C,West,San Jose,East,119.32,17.94
O5584,2022-04-05,C5695,S119,P424,5,5,809.44,250.88,117.59,Eggs Pack,170.41,Grocery,B,East,New York,East,847.05,691.85
O5585,2023-01-24,C7800,S137,P487,1,20,104.22,24.09,100.155,Sweatpants,130.27,Apparel,B,Midwest,Chicago,South,110.27,4.06
O5586,2022-08-08,C2443,S83,P493,5,10,857.26,202.96,145.4,Yogurt Cup,190.5,Grocery,B,South,Dallas,West,942.5,711.86
O5587,2024-07-29,C3971,S16,P0,3,10,347.45,77.03,100.155,Jeans,128.68,Apparel,A,East,New York,West,376.04,247.3
O5588,2023-03-21,C7512,S178,P120,3,5,748.6,272.28,167.13,Coffee Maker,262.67,Home,B,West,San Jose,East,783.01,581.47
O5589,2023-09-24,C1513,S135,P447,5,20,235.38,53.42,45.49,Sneakers,58.85,Apparel,C,West,San Jose,Midwest,274.25,189.89
O5590,2022-12-24,C672,S53,P201,2,20,199.27,41.75,98.45,Bluetooth Speaker,124.54,Electronics,C,Midwest,Chicago,South,229.08,100.82
O5591,2023-07-01,C7738,S103,P60,5,5,667.99,200.35,98.45,WiFi Router,140.63,Electronics,C,West,San Jose,East,698.15,569.54
O5592,2023-12-28,C4494,S69,P494,5,20,1076.65,295.25,195.35,Almonds,269.16,Grocery,A,West,San Jose,East,1325.8,881.3
O5593,2023-10-10,C6415,S79,P239,1,5,117.85,35.75,86.42,Blender,124.05,Home,A,East,New York,South,119.05,31.43
O5594,2023-04-29,C3065,S116,P322,2,5,467.1,116.98,184.27,Smartphone,245.84,Electronics,A,South,Dallas,South,486.68,282.83
O5595,2022-01-26,C3440,S24,P57,5,5,718.35,242.62,100.155,Dress,151.23,Apparel,A,East,New York,Midwest,751.15,618.2
O5596,2023-09-21,C5690,S170,P408,4,10,520.42,95.64,117.995,Spice Mix,144.56,Grocery,A,East,New York,West,568.24,402.42
O5597,2022-06-22,C7085,S183,P99,2,10,336.38,86.7,138.71,Curtains,186.88,Home,C,West,San Jose,West,363.76,197.67
O5598,2023-11-29,C3061,S152,P221,2,5,240.45,76.25,86.42,Toaster,126.55,Home,B,Midwest,Chicago,East,248.1,154.03
O5599,2023-02-05,C510,S115,P147,5,0,794.67,293.9,100.155,Winter Jacket,158.93,Apparel,A,Midwest,Chicago,South,794.65,694.52
O5600,2022-11-21,C2677,S82,P223,1,5,189.22,46.26,150.49,Organic Rice,199.18,Grocery,B,West,San Jose,East,194.18,38.73
O5601,2024-03-24,C5496,S79,P241,3,0,474.07,173.6,100.155,Winter Jacket,158.02,Apparel,C,East,New York,West,474.06,373.92
O5602,2022-10-03,C6491,S35,P164,5,10,1192,299.87,198.25,Blender,264.89,Home,C,West,San Jose,South,1314.45,993.75
O5603,2022-07-24,C2000,S86,P244,1,20,107.27,38.14,86.42,Mattress Topper,134.09,Home,B,West,San Jose,East,114.09,20.85
O5604,2022-07-16,C4159,S69,P302,5,10,1123.1,247.31,194.62,Laptop,249.58,Electronics,C,West,San Jose,South,1237.9,928.48
O5605,2024-01-29,C3704,S118,P497,2,20,396.98,95.87,188.19,Cookware Set,248.11,Home,C,East,New York,East,476.22,208.79
O5606,2023-09-28,C7145,S35,P254,4,0,702.06,191.34,127.68,Smartwatch,175.51,Electronics,C,West,San Jose,South,702.04,574.38
O5607,2024-03-24,C3087,S65,P26,5,20,385.13,105.37,69.94,Cap,96.28,Apparel,C,West,San Jose,East,461.4,315.19
O5608,2022-08-30,C3539,S28,P260,5,10,504.49,115.6,86.42,Floor Lamp,112.11,Home,A,Midwest,Chicago,Midwest,550.55,418.07
O5609,2024-06-26,C2977,S41,P466,1,20,103.27,24.51,98.45,Bluetooth Speaker,129.09,Electronics,A,West,San Jose,West,109.09,4.82
O5610,2023-12-11,C7956,S23,P56,5,0,54.23,12.28,8.39,Milk Carton,10.85,Grocery,C,West,San Jose,South,54.25,45.84
O5611,2022-09-16,C5164,S143,P481,3,5,327.47,81.18,86.42,Curtains,114.9,Home,C,South,Dallas,Midwest,339.7,241.05
O5612,2023-10-29,C1123,S28,P492,3,10,329.09,63.28,98.45,Gaming Console,121.89,Electronics,A,Midwest,Chicago,Midwest,355.67,230.64
O5613,2023-07-30,C878,S192,P470,4,10,612.79,141.12,131.02,DSLR Camera,170.22,Electronics,B,West,San Jose,South,670.88,481.77
O5614,2022-04-14,C3825,S119,P13,4,0,533.25,110.97,105.57,Dress,133.31,Apparel,C,East,New York,East,533.24,427.68
O5615,2024-07-18,C1610,S119,P31,1,5,194.73,62.16,139.54,Mattress Topper,204.97,Home,C,East,New York,Midwest,199.97,55.19
O5616,2024-01-23,C2778,S16,P456,3,5,534.39,198.11,117.995,Olive Oil,187.51,Grocery,B,East,New York,South,557.53,416.4
O5617,2024-01-01,C5726,S146,P28,3,10,424.4,105.81,117.995,Olive Oil,157.18,Grocery,B,West,San Jose,West,461.54,306.4
O5618,2024-03-12,C4773,S42,P202,4,0,681.98,210,117.995,Eggs Pack,170.5,Grocery,C,West,San Jose,South,682,563.98
O5619,2022-01-12,C2417,S126,P212,1,5,124.85,29.7,100.155,Dress,131.42,Apparel,A,Midwest,Chicago,South,126.42,24.69
O5620,2022-12-04,C7396,S71,P215,1,0,127.52,41.1,86.42,Mattress Topper,127.52,Home,B,Midwest,Chicago,Midwest,127.52,41.1
O5621,2022-03-02,C5196,S120,P403,4,10,99.08,20.31,21.88,Smartwatch,27.52,Electronics,A,South,Dallas,West,100.08,77.2
O5622,2022-11-17,C6507,S86,P495,5,5,827.68,267.21,117.995,Organic Rice,174.25,Grocery,B,West,San Jose,East,866.25,709.68
O5623,2023-08-05,C2614,S78,P208,5,0,820.31,167.11,130.64,Organic Rice,164.06,Grocery,B,South,Dallas,South,820.3,689.67
O5624,2023-11-13,C5017,S113,P216,3,20,321.68,81.31,100.155,Winter Jacket,134.04,Apparel,C,West,San Jose,,382.12,221.52
O5625,2024-07-09,C5449,S95,P352,5,10,949.79,161.84,175.1,Eggs Pack,211.06,Grocery,C,East,New York,West,1045.3,774.69
O5626,2022-09-28,C1045,S55,P118,3,0,396.31,137.05,86.42,Cookware Set,132.1,Home,C,Midwest,Chicago,South,396.3,309.89
O5627,2022-10-22,C6729,S60,P326,4,0,490.08,144.4,86.42,Coffee Maker,122.52,Home,C,West,San Jose,Midwest,490.08,403.66
O5628,2024-06-07,C5023,S106,P262,3,20,376.75,136.38,100.155,T-Shirt,156.98,Apparel,C,East,New York,West,450.94,276.6
O5629,2023-01-27,C5266,S155,P53,2,10,417.63,119.59,165.58,Vacuum Cleaner,232.02,Home,C,East,New York,West,454.04,252.05
O5630,2022-08-29,C1044,S123,P200,4,0,929.79,346.35,145.86,Fruit Juice,232.45,Grocery,A,West,San Jose,South,929.8,783.93
O5631,2023-06-21,C852,S30,P234,2,5,245.08,58.02,98.45,Smartphone,128.99,Electronics,A,East,New York,South,252.98,146.63
O5632,2023-05-08,C2497,S132,P60,3,5,386.36,105.77,98.45,WiFi Router,135.56,Electronics,C,East,New York,South,401.68,287.91
O5633,2023-10-15,C3088,S58,P309,5,0,852.3,154.55,139.55,Winter Jacket,170.46,Apparel,A,West,San Jose,,852.3,712.75
O5634,2022-12-26,C2226,S44,P17,4,0,626.21,232.41,98.45,Bluetooth Speaker,156.55,Electronics,B,Midwest,Chicago,East,626.2,527.76
O5635,2023-09-17,C6550,S160,P441,4,0,626.1,225.48,100.155,Sweatpants,156.52,Apparel,C,West,San Jose,East,626.08,525.95
O5636,2023-08-14,C6287,S194,P109,3,0,454.67,100.68,117.995,Pasta Pack,151.56,Grocery,A,Midwest,Chicago,West,454.68,336.68
O5637,2022-07-05,C7698,S52,P458,5,5,651.94,174.8,100.45,Smartwatch,137.25,Electronics,B,Midwest,Chicago,South,681.25,551.49
O5638,2022-09-03,C2457,S143,P396,4,10,481.06,126.64,98.45,Tablet,133.63,Electronics,C,South,Dallas,South,524.52,382.61
O5639,2022-01-13,C1995,S47,P31,2,5,331.26,66.14,139.54,Mattress Topper,174.35,Home,C,Midwest,Chicago,East,343.7,191.72
O5640,2023-11-27,C1312,S143,P42,3,10,477.83,159.25,117.995,Spice Mix,176.98,Grocery,B,South,Dallas,South,520.94,359.84
O5641,2022-05-27,C2129,S162,P208,4,10,712.41,242.1,130.64,Organic Rice,197.89,Grocery,B,East,New York,,781.56,581.77
O5642,2022-01-07,C2463,S62,P229,5,0,615.36,183.26,86.42,Air Purifier,123.07,Home,C,South,Dallas,South,615.35,528.94
O5643,2023-06-26,C3826,S183,P474,2,20,234.65,77.13,98.45,Smartwatch,146.66,Electronics,C,West,San Jose,South,273.32,136.2
O5644,2023-12-16,C7066,S59,P135,1,10,122.39,33.78,98.45,Laptop,135.98,Electronics,C,South,Dallas,,125.98,23.94
O5645,2024-06-28,C1654,S9,P23,3,20,345.91,105.54,100.155,Winter Jacket,144.13,Apparel,A,West,San Jose,Midwest,412.39,245.76
O5646,2022-07-11,C3704,S144,P58,5,5,71.02,25.61,9.56,Curtains,14.95,Home,C,South,Dallas,East,69.75,61.46
O5647,2023-05-13,C972,S107,P70,5,20,624.91,224.29,100.155,Shorts,156.23,Apparel,A,East,New York,West,761.15,524.76
O5648,2023-11-06,C3832,S198,P170,3,0,130.23,37.83,30.8,Sneakers,43.41,Apparel,C,Midwest,Chicago,West,130.23,99.43
O5649,2022-08-13,C2818,S39,P341,1,10,104.54,26.76,86.42,Vacuum Cleaner,116.16,Home,B,Midwest,Chicago,South,106.16,18.12
O5650,2022-11-05,C7230,S126,P156,4,20,311.74,80.99,72.11,DSLR Camera,97.42,Electronics,B,Midwest,Chicago,West,369.68,239.63
O5651,2022-03-29,C4512,S89,P181,1,5,172.63,60.54,117.995,Eggs Pack,181.72,Grocery,C,West,San Jose,South,176.72,54.63
O5652,2023-12-29,C6613,S188,P297,4,20,754.08,269.38,151.47,Spice Mix,235.65,Grocery,B,South,Dallas,Midwest,922.6,602.61
O5653,2023-07-27,C4048,S129,P324,3,0,336.94,90.07,82.29,Pasta Pack,112.31,Grocery,A,West,San Jose,,336.93,254.65
O5654,2023-09-25,C5320,S57,P315,2,20,169.26,30.99,86.42,Vacuum Cleaner,105.79,Home,C,Midwest,Chicago,Midwest,191.58,82.84
O5655,2024-04-09,C4028,S47,P15,2,0,233.23,60.39,86.42,Floor Lamp,116.62,Home,C,Midwest,Chicago,Midwest,233.24,146.81
O5656,2022-03-05,C2476,S138,P492,1,0,151.16,52.71,98.45,Gaming Console,151.16,Electronics,A,South,Dallas,South,151.16,52.71
O5657,2023-06-26,C5180,S22,P124,5,5,890.73,330.26,117.995,Organic Rice,187.52,Grocery,B,East,New York,South,932.6,772.74
O5658,2022-07-23,C5615,S168,P147,5,5,676.07,200.33,100.155,Winter Jacket,142.33,Apparel,A,South,Dallas,South,706.65,575.92
O5659,2024-02-02,C2283,S155,P100,4,0,116.35,30.27,21.52,Pasta Pack,29.09,Grocery,A,East,New York,South,116.36,94.83
O5660,2023-02-12,C1527,S142,P470,3,0,542.94,149.88,131.02,DSLR Camera,180.98,Electronics,B,East,New York,West,542.94,411.92
O5661,2024-08-17,C6436,S18,P210,3,0,527.06,170.42,118.88,Curtains,175.69,Home,C,Midwest,Chicago,South,527.07,408.18
O5662,2024-02-11,C7964,S168,P204,2,0,334.1,64.42,134.84,Peanut Butter,167.05,Grocery,A,South,Dallas,Midwest,334.1,199.26
O5663,2023-03-24,C5022,S9,P141,2,0,271.68,71.37,100.155,Formal Shirt,135.84,Apparel,A,West,San Jose,Midwest,271.68,171.52
O5664,2022-03-13,C4984,S147,P414,1,5,74.21,27.81,48.84,Milk Carton,78.11,Grocery,C,East,New York,East,73.11,25.37
O5665,2024-08-12,C2353,S16,P270,3,0,277.94,86,63.98,Formal Shirt,92.65,Apparel,B,East,New York,,277.95,213.96
O5666,2024-01-20,C2389,S171,P40,3,0,537.68,200.33,112.45,Formal Shirt,179.23,Apparel,A,West,San Jose,West,537.69,425.23
